id,carat,cut,color,clarity,depth,table,x,y,z,price
12356,1.2,Ideal,H,SI2,62.3,56.0,6.82,6.77,4.23,5174
82722,0.3,Premium,G,VS2,62.4,58.0,4.25,4.28,2.66,526
15954,1.35,Premium,D,SI2,62.1,59.0,7.1,7.06,4.41,7744
63059,0.37,Premium,H,SI1,59.7,58.0,4.62,4.67,2.78,666
47406,0.72,Ideal,G,VS1,62.4,56.0,5.73,5.76,3.58,2683
35436,1.1,Ideal,I,VS2,62.0,57.0,6.67,6.63,4.12,5497
64450,0.7,Very Good,I,SI1,60.6,60.0,5.71,5.73,3.47,2344
98377,2.03,Premium,H,SI2,61.6,59.0,8.15,8.1,5.02,15531
49393,0.33,Ideal,D,VS2,62.3,55.0,4.46,4.43,2.77,1002
18452,0.44,Good,F,VS1,62.3,62.0,4.85,4.88,3.03,1290
35529,0.4,Premium,E,VS1,59.3,60.0,4.75,4.7,2.81,1125
25500,0.54,Ideal,F,VS1,61.4,55.0,5.24,5.28,3.23,1793
5103,0.76,Ideal,G,SI2,61.9,56.0,5.87,5.9,3.65,2568
13652,1.1,Ideal,E,VVS1,60.1,57.0,6.73,6.68,4.04,11175
31781,0.32,Premium,E,VVS1,61.2,58.0,4.45,4.42,2.71,1033
67173,0.5,Premium,D,SI2,62.7,58.0,5.09,5.06,3.17,1230
56704,1.01,Ideal,D,SI1,63.0,56.0,6.37,6.34,4.01,5257
76709,0.51,Ideal,G,VS2,62.0,55.0,5.15,5.18,3.2,1556
13261,0.9,Very Good,H,VVS2,62.7,58.0,6.14,6.17,3.85,4186
35842,1.06,Ideal,H,SI1,61.8,57.0,6.52,6.55,4.04,4924
25398,0.41,Ideal,D,SI1,61.7,57.0,4.73,4.76,2.93,1015
7296,0.75,Premium,E,VS1,61.9,59.0,5.82,5.79,3.59,2985
68814,2.18,Ideal,F,SI2,62.7,55.0,8.26,8.31,5.19,15970
31707,1.11,Ideal,G,SI1,61.1,56.0,6.67,6.7,4.11,5547
73539,1.01,Ideal,F,SI1,60.2,57.0,6.49,6.46,3.9,4855
92247,1.5,Good,F,SI2,63.4,55.0,7.28,7.25,4.6,8778
29493,1.01,Premium,D,IF,61.2,58.0,6.44,6.5,3.96,11489
54122,1.09,Ideal,F,VS2,61.0,57.0,6.65,6.58,4.03,7056
41094,0.71,Ideal,D,SI1,62.1,57.0,5.69,5.74,3.54,2742
28927,0.91,Premium,D,SI2,61.9,58.0,6.18,6.2,3.83,4587
88835,1.5,Ideal,I,VS2,62.9,54.0,7.34,7.29,4.61,10106
79052,1.0,Very Good,H,SI1,63.1,57.0,6.39,6.35,4.01,4118
7352,0.41,Ideal,F,IF,61.1,57.0,4.76,4.79,2.92,1151
46218,0.3,Ideal,E,VVS1,61.5,56.0,4.33,4.35,2.67,895
10751,0.31,Very Good,F,VS1,60.6,62.0,4.34,4.39,2.64,707
81982,0.31,Ideal,D,VS1,62.4,54.0,4.35,4.32,2.71,971
24417,0.71,Ideal,I,SI2,61.4,55.0,5.72,5.74,3.52,1977
73233,0.3,Ideal,H,VVS2,59.9,57.0,4.37,4.4,2.63,605
47195,1.25,Ideal,J,SI1,61.9,55.0,6.89,6.93,4.27,5497
91470,0.52,Ideal,D,VS2,62.9,55.0,5.07,5.09,3.2,1822
5668,0.59,Premium,D,VS2,62.2,58.0,5.37,5.34,3.33,2170
38506,0.31,Premium,G,VS1,61.9,58.0,4.33,4.37,2.69,802
93809,0.5,Ideal,E,SI2,60.7,57.0,5.15,5.19,3.14,1151
43427,0.52,Good,E,VS2,61.4,61.0,5.14,5.18,3.18,1698
49831,0.56,Ideal,E,SI1,61.7,56.0,5.29,5.33,3.28,1680
83961,1.01,Very Good,D,SI1,61.4,58.0,6.37,6.39,3.92,5559
70843,0.52,Ideal,D,VS2,60.9,57.0,5.21,5.25,3.18,1911
63610,1.24,Ideal,H,SI1,61.6,56.0,6.92,6.94,4.27,8081
4458,1.04,Premium,F,SI2,58.4,58.0,6.69,6.64,3.92,5062
20025,0.4,Very Good,H,VS2,63.2,58.0,4.68,4.66,2.95,770
85178,0.51,Ideal,F,VS2,61.8,57.0,5.14,5.11,3.18,1746
12855,0.31,Ideal,E,VS1,61.0,57.0,4.39,4.42,2.68,792
18257,0.51,Ideal,E,VS1,62.6,55.0,5.07,5.11,3.19,1884
86664,1.02,Premium,F,SI1,62.5,56.0,6.46,6.43,4.02,5958
92708,1.24,Premium,I,SI1,61.6,57.0,6.91,6.84,4.23,5690
91829,0.51,Good,H,VS1,63.2,56.0,5.1,5.07,3.22,1574
19296,0.28,Very Good,E,VVS1,61.1,57.0,4.18,4.21,2.57,662
43803,2.02,Premium,H,SI1,62.5,59.0,8.13,8.07,5.05,17784
85947,0.5,Very Good,G,VVS2,62.1,57.0,5.1,5.12,3.17,1838
82214,1.2,Good,H,SI1,63.6,55.0,6.77,6.71,4.28,6099
8024,1.5,Very Good,D,SI1,61.0,61.0,7.32,7.4,4.49,12060
24170,0.7,Very Good,H,SI1,62.8,59.0,5.64,5.71,3.56,2280
29061,1.07,Very Good,G,SI1,61.9,61.0,6.5,6.59,4.04,5347
43516,1.5,Very Good,I,VVS2,63.3,57.0,7.2,7.24,4.59,9343
89160,0.8,Very Good,H,VS1,63.5,56.0,5.88,5.92,3.73,3146
23248,1.02,Premium,F,VS2,60.1,59.0,6.56,6.49,3.93,6247
82409,0.32,Ideal,E,VS2,61.8,56.0,4.36,4.4,2.71,702
90605,0.31,Premium,G,VS1,62.9,59.0,4.31,4.28,2.69,802
33458,0.41,Ideal,F,VVS2,61.7,55.0,4.79,4.82,2.96,1127
82522,1.01,Premium,F,VS2,62.3,58.0,6.43,6.37,3.98,6796
10103,2.1,Premium,I,VS2,62.0,60.0,8.2,8.17,5.05,17095
1014,0.7,Ideal,F,SI1,61.7,55.0,5.7,5.75,3.54,2720
869,0.9,Very Good,G,SI2,62.4,58.0,6.12,6.16,3.83,3539
76162,1.12,Ideal,D,SI1,61.6,56.0,6.7,6.73,4.13,6337
14924,1.0,Premium,F,SI1,61.7,56.0,6.43,6.4,3.95,5036
43326,0.32,Ideal,G,VVS2,61.6,56.0,4.36,4.34,2.68,730
7610,1.01,Premium,E,VS1,61.5,58.0,6.41,6.37,3.93,7983
5283,0.71,Premium,E,VS2,61.5,60.0,5.74,5.69,3.51,2746
69906,1.06,Ideal,G,SI1,62.7,57.0,6.55,6.52,4.1,4620
60030,0.41,Ideal,G,VVS2,60.9,56.0,4.81,4.83,2.93,1048
26149,1.2,Premium,E,SI1,62.2,59.0,6.74,6.66,4.17,5476
66897,1.19,Ideal,F,VVS1,61.5,55.0,6.87,6.82,4.21,14915
91785,1.15,Premium,E,SI2,61.8,59.0,6.78,6.73,4.18,4903
58671,1.6,Ideal,J,SI1,62.0,56.0,7.47,7.54,4.65,9057
34397,0.31,Ideal,H,VS1,62.6,55.0,4.39,4.34,2.73,625
12625,1.01,Premium,F,VS2,60.8,61.0,6.49,6.45,3.92,6302
67087,0.72,Ideal,D,VS2,61.6,57.0,5.77,5.8,3.56,3154
86346,0.51,Ideal,E,VS2,62.5,56.0,5.12,5.09,3.18,1607
99980,0.5,Very Good,E,SI1,63.5,61.0,4.96,5.03,3.17,1333
50489,1.34,Ideal,H,VS2,61.9,56.0,7.06,7.0,4.36,6951
53053,0.74,Very Good,E,SI2,63.5,59.0,5.65,5.7,3.6,2262
27586,0.23,Ideal,G,VS2,61.3,55.0,3.94,3.97,2.43,431
73788,0.34,Ideal,E,VVS2,61.6,56.0,4.49,4.51,2.77,851
10442,0.7,Good,D,VS2,64.0,57.0,5.63,5.57,3.57,2733
96171,1.1,Premium,D,SI2,60.0,58.0,6.77,6.7,4.03,3950
5039,1.12,Ideal,F,SI1,61.3,57.0,6.67,6.7,4.09,6124
21869,2.04,Premium,I,VS2,62.4,58.0,8.11,8.07,5.05,16823
88056,0.91,Very Good,E,SI1,62.2,58.0,6.15,6.2,3.85,3880
60128,2.12,Ideal,J,SI2,61.6,56.0,8.26,8.22,5.08,12998
54318,1.0,Ideal,D,SI2,61.7,56.0,6.43,6.46,3.97,5122
62943,0.3,Good,E,SI1,63.1,55.0,4.25,4.28,2.69,526
1134,0.54,Ideal,F,SI1,61.9,54.0,5.23,5.27,3.25,1394
43764,0.44,Ideal,H,VS1,62.3,57.0,4.9,4.88,3.05,1019
90480,0.54,Premium,F,SI2,60.8,59.0,5.28,5.25,3.21,1023
10278,0.33,Ideal,F,VS2,62.0,55.0,4.48,4.45,2.77,631
93863,1.17,Ideal,H,VS2,62.1,57.0,6.77,6.82,4.22,6669
62956,0.51,Very Good,H,VS1,61.8,55.0,5.14,5.18,3.19,1628
10451,0.24,Ideal,H,VVS1,59.5,59.0,4.0,4.05,2.4,525
4017,1.01,Premium,E,SI2,60.5,56.0,6.6,6.55,3.98,3801
75945,0.36,Ideal,E,VS1,62.2,55.0,4.57,4.6,2.85,798
91176,2.0,Very Good,I,SI2,60.9,55.0,8.09,8.16,4.96,13097
4138,0.4,Premium,E,SI1,61.4,59.0,4.73,4.75,2.9,737
44816,0.71,Very Good,G,SI2,62.8,60.0,5.64,5.67,3.55,2058
66395,1.51,Premium,H,VS2,59.8,62.0,7.56,7.47,4.49,10291
29943,0.33,Very Good,D,VS2,62.8,55.0,4.4,4.42,2.77,687
68498,1.33,Ideal,J,SI1,61.1,55.0,7.14,7.12,4.37,5330
90009,1.01,Premium,D,SI1,62.4,56.0,6.38,6.33,3.97,6092
2426,1.02,Premium,E,VVS2,61.6,58.0,6.44,6.46,3.97,8712
69212,0.31,Very Good,H,VS2,61.1,56.0,4.34,4.38,2.66,628
94851,1.01,Premium,F,SI2,61.9,60.0,6.41,6.38,3.95,4167
60686,0.85,Ideal,E,SI2,61.9,55.0,6.06,6.09,3.75,3512
94574,1.0,Premium,D,VS2,62.2,57.0,6.43,6.4,3.99,6742
50516,0.9,Ideal,E,SI1,61.0,56.0,6.19,6.24,3.79,4665
7674,0.4,Ideal,H,VVS2,61.0,57.0,4.76,4.79,2.92,1125
50931,1.54,Premium,F,SI2,61.9,58.0,7.41,7.47,4.6,8223
19874,0.91,Very Good,E,SI2,61.9,56.0,6.18,6.23,3.85,4009
78513,1.7,Premium,G,SI1,61.4,58.0,7.61,7.67,4.68,11007
84021,0.59,Very Good,F,VS2,61.6,58.0,5.38,5.41,3.31,1827
82289,0.52,Ideal,F,SI1,62.0,55.0,5.16,5.18,3.2,1306
70821,0.72,Good,E,VS2,63.8,57.0,5.69,5.64,3.61,3201
73903,0.35,Ideal,G,IF,61.2,55.0,4.53,4.55,2.78,1044
30981,0.73,Premium,F,VS2,60.7,59.0,5.77,5.82,3.51,2761
24351,1.53,Ideal,H,VS1,62.2,55.0,7.36,7.41,4.59,12737
12905,0.41,Premium,G,VS2,62.7,60.0,4.7,4.73,2.96,847
2093,0.31,Ideal,D,VS2,62.7,57.0,4.31,4.34,2.71,761
81132,1.03,Ideal,D,SI2,62.3,54.0,6.43,6.48,4.03,4560
76872,0.9,Premium,H,SI1,62.6,62.0,6.12,6.08,3.82,2843
77219,1.01,Ideal,F,VS2,61.2,57.0,6.48,6.5,3.97,7507
1920,1.2,Ideal,G,VS2,61.4,57.0,6.79,6.93,4.22,8401
65618,1.62,Ideal,G,VS2,61.5,55.0,7.55,7.61,4.66,15169
82736,0.31,Ideal,D,VS1,61.0,56.0,4.33,4.35,2.65,865
78854,0.3,Very Good,F,VS2,62.8,58.0,4.26,4.29,2.68,605
42051,1.01,Premium,G,SI1,61.0,59.0,6.48,6.43,3.94,4644
60272,1.51,Ideal,I,SI1,61.8,57.0,7.35,7.4,4.55,8286
62912,2.03,Ideal,I,VS2,62.0,55.0,8.12,8.06,5.02,18395
41243,1.0,Ideal,E,SI1,62.6,57.0,6.34,6.41,3.99,5562
55276,1.07,Ideal,D,SI1,61.8,56.0,6.61,6.59,4.08,6108
84381,1.0,Ideal,G,VS2,62.1,56.0,6.41,6.44,3.99,6618
93027,0.32,Ideal,G,VS1,62.4,56.0,4.31,4.33,2.7,645
1813,1.21,Ideal,H,VS1,61.5,56.0,6.89,6.86,4.23,7404
2994,1.13,Ideal,F,VS2,62.2,57.0,6.65,6.61,4.14,7567
48442,1.25,Ideal,J,VS2,62.3,56.0,6.85,6.89,4.29,6132
15438,0.51,Premium,E,VS2,62.1,58.0,5.11,5.13,3.18,1561
62260,0.55,Ideal,D,VS2,63.3,55.0,5.27,5.18,3.31,1777
55561,0.32,Ideal,D,SI1,62.3,55.0,4.41,4.42,2.75,624
79832,2.1,Premium,F,SI2,60.3,59.0,8.29,8.25,5.02,17803
42137,2.01,Ideal,I,VS2,60.8,59.0,8.12,8.18,4.94,15826
2642,1.01,Very Good,G,SI1,63.2,58.0,6.34,6.37,4.01,5018
74816,0.72,Ideal,E,SI1,61.3,57.0,5.8,5.76,3.55,3048
40387,0.3,Premium,E,VS1,61.3,60.0,4.32,4.28,2.64,710
29084,0.71,Ideal,G,SI1,61.3,57.0,5.73,5.8,3.53,2549
18689,0.6,Ideal,F,VS1,61.7,57.0,5.38,5.43,3.33,2333
96878,0.46,Good,H,VVS1,63.2,57.0,4.89,4.94,3.1,1247
54330,0.91,Premium,E,SI2,62.0,62.0,6.25,6.2,3.86,3961
36963,0.73,Ideal,I,VS2,61.8,57.0,5.8,5.77,3.58,2145
45800,0.3,Ideal,F,VS2,61.8,57.0,4.31,4.34,2.67,586
94767,0.41,Premium,D,SI1,62.6,58.0,4.69,4.73,2.95,874
12360,1.32,Premium,I,VS1,61.3,58.0,7.06,7.03,4.31,7976
3849,2.01,Good,H,SI2,63.0,60.0,7.89,7.84,4.97,16512
1306,0.3,Ideal,G,VS1,62.0,55.0,4.28,4.31,2.66,605
34510,1.01,Premium,G,SI2,62.3,59.0,6.39,6.35,3.97,4523
81730,0.56,Ideal,D,SI2,62.2,54.0,5.24,5.26,3.27,1266
19233,0.7,Good,I,VS2,61.2,63.0,5.76,5.67,3.5,2090
30109,0.23,Very Good,F,VVS2,61.5,56.0,3.98,4.01,2.46,472
16193,0.73,Ideal,I,VS2,61.5,57.0,5.81,5.78,3.57,2232
26990,0.9,Fair,F,SI1,68.7,55.0,5.92,5.88,3.7,3924
94803,1.51,Very Good,I,SI2,62.2,59.0,7.24,7.27,4.52,6449
61842,1.53,Ideal,E,VVS2,61.1,57.0,7.41,7.46,4.55,17999
64619,1.05,Premium,E,I1,60.9,58.0,6.64,6.6,4.03,4113
68136,0.54,Ideal,H,VS1,62.0,56.0,5.26,5.24,3.25,1580
81882,0.43,Ideal,G,VS2,62.0,55.0,4.85,4.83,3.0,1116
22547,1.16,Very Good,D,SI2,63.2,57.0,6.67,6.61,4.18,5717
30949,0.4,Ideal,D,SI1,62.1,56.0,4.77,4.74,2.95,972
67054,1.04,Ideal,G,SI1,61.4,57.0,6.5,6.48,3.98,4814
94876,1.0,Premium,G,SI1,59.2,59.0,6.56,6.54,3.88,4627
94426,1.1,Premium,H,SI2,62.9,57.0,6.54,6.47,4.1,4144
60710,0.71,Premium,H,SI2,59.8,62.0,5.8,5.72,3.44,2376
90265,0.38,Ideal,E,VS2,61.6,56.0,4.62,4.66,2.86,889
4117,0.34,Ideal,G,VS2,61.0,57.0,4.51,4.53,2.76,646
88229,1.22,Very Good,H,VS1,63.8,57.0,6.8,6.76,4.35,7189
76361,1.12,Premium,I,SI1,61.3,61.0,6.65,6.68,4.09,4641
65303,0.91,Premium,E,SI2,60.4,57.0,6.25,6.32,3.79,3822
71291,0.87,Very Good,E,SI1,61.7,56.0,6.13,6.07,3.76,4129
41167,0.4,Premium,E,VVS1,61.0,59.0,4.68,4.73,2.87,1179
79650,0.56,Ideal,E,SI2,61.3,57.0,5.32,5.37,3.27,1565
32088,1.34,Premium,I,VVS2,61.0,59.0,7.09,7.12,4.33,9898
22625,1.21,Premium,H,VS2,61.7,59.0,6.78,6.74,4.18,7472
45833,0.34,Premium,D,VS2,62.3,58.0,4.41,4.39,2.74,1033
59778,0.31,Very Good,F,VVS1,61.8,58.0,4.32,4.35,2.68,897
28230,0.53,Premium,G,VS1,60.3,58.0,5.25,5.3,3.18,1624
87728,1.01,Ideal,E,SI2,62.7,56.0,6.38,6.36,4.0,4371
14256,0.41,Ideal,E,VVS2,62.7,57.0,4.73,4.74,2.97,988
1988,1.23,Ideal,J,VS2,61.9,57.0,6.87,6.89,4.26,6135
62120,0.32,Ideal,D,VVS1,61.1,55.0,4.43,4.4,2.7,1140
25917,2.01,Very Good,E,SI2,63.8,55.0,8.1,8.05,5.12,16823
62875,1.02,Premium,E,SI1,62.3,59.0,6.44,6.48,4.02,5759
16901,1.11,Ideal,E,SI2,61.5,56.0,6.66,6.68,4.1,5094
10561,0.3,Ideal,F,VS2,62.6,55.0,4.3,4.26,2.68,776
55312,1.52,Premium,E,SI2,61.8,59.0,7.37,7.31,4.55,10428
54845,0.31,Very Good,G,SI1,60.4,58.0,4.33,4.37,2.63,462
25991,1.21,Very Good,H,VS2,63.2,56.0,6.74,6.79,4.28,7824
94776,0.3,Ideal,F,SI1,62.9,56.0,4.26,4.23,2.67,641
51913,0.51,Very Good,H,VS2,62.4,59.0,5.06,5.1,3.17,1376
80702,0.51,Very Good,D,SI1,60.4,59.0,5.1,5.16,3.11,1593
55633,0.4,Ideal,E,VS2,60.1,62.0,4.77,4.79,2.87,1059
89116,0.33,Ideal,E,VVS1,60.2,57.0,4.48,4.51,2.71,1044
22931,0.54,Premium,D,SI1,62.6,58.0,5.21,5.17,3.25,1394
90239,0.32,Ideal,G,VS1,61.6,57.0,4.38,4.42,2.71,645
88278,0.33,Ideal,G,VVS1,61.7,54.0,4.44,4.46,2.75,813
75277,0.7,Premium,G,VS2,60.9,59.0,5.76,5.72,3.5,2584
45270,0.9,Very Good,E,IF,63.8,57.0,6.06,6.16,3.9,6608
81486,1.15,Premium,H,I1,62.8,58.0,6.69,6.61,4.19,3987
3765,1.13,Ideal,G,VS2,62.6,55.0,6.66,6.7,4.18,6982
98029,1.21,Premium,H,SI1,61.4,58.0,6.85,6.79,4.19,6468
46220,1.25,Ideal,G,SI2,62.0,56.0,6.88,6.95,4.28,5694
90563,0.3,Ideal,J,VS2,61.9,55.0,4.32,4.35,2.68,397
7846,0.71,Good,D,VVS2,57.1,61.0,5.89,5.94,3.38,3312
96403,0.31,Premium,E,VVS1,61.1,60.0,4.35,4.37,2.66,997
77789,1.6,Good,H,SI2,63.7,57.0,7.38,7.43,4.72,9271
26049,0.42,Very Good,F,VVS1,60.2,61.0,4.86,4.88,2.93,1424
86741,0.76,Very Good,F,VVS2,60.2,60.0,5.92,5.95,3.57,3353
81938,1.0,Fair,H,SI1,64.7,57.0,6.25,6.33,4.06,3696
85024,0.31,Ideal,G,SI1,61.6,55.0,4.36,4.38,2.69,477
31802,2.03,Ideal,G,SI2,62.0,57.0,8.09,8.13,5.03,16709
887,0.32,Very Good,I,SI2,62.8,58.0,4.29,4.31,2.7,374
23620,0.28,Very Good,G,VS1,63.0,54.0,4.15,4.18,2.61,420
72525,0.3,Ideal,G,SI2,62.4,53.0,4.29,4.33,2.7,422
10808,1.28,Ideal,H,SI1,62.3,54.0,7.0,6.92,4.34,7869
19552,0.4,Ideal,G,VVS2,62.0,54.0,4.72,4.77,2.94,827
66960,0.7,Premium,F,SI1,60.0,59.0,5.79,5.72,3.46,2401
16523,0.43,Very Good,I,VS2,61.9,54.0,4.87,4.89,3.02,716
92036,1.24,Ideal,G,SI1,61.8,57.0,6.85,6.88,4.25,5996
59722,0.31,Premium,I,VS2,60.9,58.0,4.42,4.45,2.7,435
19581,0.91,Good,E,SI1,63.6,60.0,6.07,6.12,3.88,4138
87051,0.53,Ideal,E,SI1,61.3,56.0,5.22,5.24,3.21,1448
112,0.41,Premium,G,VS2,61.1,60.0,4.79,4.76,2.91,1061
72827,1.2,Good,F,VVS2,62.5,64.0,6.74,6.79,4.21,10164
16199,1.73,Premium,H,VS2,62.5,59.0,7.54,7.58,4.73,13956
37327,1.5,Ideal,H,SI1,62.4,57.0,7.25,7.33,4.55,10339
53747,1.33,Premium,J,SI1,62.2,59.0,6.99,6.93,4.33,4125
46289,1.08,Ideal,G,VVS2,61.2,57.0,6.65,6.61,4.05,9009
11442,0.51,Ideal,D,SI1,62.6,55.0,5.14,5.07,3.2,1777
86610,0.6,Ideal,E,SI2,60.3,56.0,5.44,5.48,3.29,1140
11254,0.47,Ideal,E,SI1,61.9,55.0,5.03,5.06,3.11,1158
24335,0.3,Ideal,F,SI1,61.8,55.0,4.34,4.37,2.7,540
11889,1.32,Premium,J,VS2,60.0,57.0,7.16,7.05,4.29,7146
43526,0.71,Ideal,F,SI1,61.9,56.0,5.72,5.76,3.55,2706
85988,0.4,Ideal,H,VS1,62.3,55.0,4.73,4.75,2.96,1087
86328,1.01,Very Good,G,VS1,63.1,58.0,6.31,6.34,4.0,6116
17266,1.51,Ideal,E,SI1,62.0,56.0,7.38,7.43,4.59,12725
19477,0.41,Ideal,G,VVS2,62.0,56.0,4.79,4.77,2.96,1076
64887,0.72,Very Good,G,VVS2,58.8,58.0,5.88,5.94,3.49,3037
91649,0.5,Ideal,G,SI2,61.1,54.0,5.13,5.21,3.15,1056
27798,0.54,Good,G,SI1,60.5,64.0,5.16,5.21,3.14,1171
16835,0.31,Very Good,H,VS1,62.8,55.0,4.31,4.34,2.71,669
69267,0.43,Ideal,I,VS1,61.7,57.0,4.87,4.83,2.99,811
56408,1.02,Very Good,G,VS1,63.1,57.0,6.42,6.4,4.04,6290
1481,0.7,Ideal,G,SI2,61.8,57.0,5.72,5.75,3.53,2117
32298,0.9,Very Good,D,SI1,63.5,56.0,6.11,6.07,3.86,4068
4986,1.5,Very Good,E,SI1,63.1,56.0,7.23,7.27,4.57,9745
52815,0.9,Very Good,F,SI2,62.3,58.0,6.14,6.16,3.84,3470
35531,0.52,Ideal,D,SI1,61.5,56.0,5.16,5.19,3.18,1629
58002,0.42,Premium,G,VS1,60.8,60.0,4.82,4.77,2.92,921
13794,0.32,Ideal,G,VVS2,62.0,55.0,4.39,4.42,2.73,707
67391,1.01,Very Good,H,SI1,62.2,57.0,6.36,6.41,3.97,5027
389,0.24,Very Good,E,VS1,62.0,58.0,3.95,3.99,2.46,419
39194,1.01,Ideal,J,SI1,61.8,54.0,6.47,6.45,3.99,3429
18624,0.32,Ideal,F,VS2,61.7,57.0,4.41,4.38,2.71,828
10578,1.01,Premium,D,SI2,62.1,59.0,6.39,6.35,3.96,4480
82912,1.07,Ideal,G,SI1,61.0,56.0,6.6,6.65,4.04,5519
56184,0.78,Very Good,E,VS2,61.9,60.0,5.89,5.95,3.66,3267
70533,0.47,Ideal,I,VVS1,61.9,54.0,4.99,5.01,3.09,1294
85842,1.7,Very Good,H,SI1,63.5,56.0,7.61,7.5,4.8,11836
84892,1.29,Premium,H,SI2,61.9,58.0,7.02,6.96,4.32,5445
27962,0.63,Very Good,D,VVS2,61.0,57.0,5.53,5.59,3.38,3832
88791,1.5,Very Good,I,VS2,62.5,58.0,7.29,7.22,4.54,9440
79747,0.32,Premium,H,VS2,62.6,58.0,4.35,4.38,2.73,527
45814,1.51,Ideal,F,SI2,61.4,57.0,7.27,7.36,4.48,9209
37564,0.52,Ideal,G,VVS2,61.7,56.0,5.19,5.22,3.21,2049
70305,0.35,Ideal,E,SI1,61.5,55.0,4.54,4.57,2.8,612
50445,0.43,Ideal,F,VVS1,62.4,54.0,4.84,4.81,3.01,1331
26400,1.04,Ideal,H,SI1,62.5,56.0,6.47,6.43,4.03,4667
4173,0.32,Premium,D,VS2,61.9,59.0,4.37,4.41,2.71,718
18919,0.5,Ideal,G,VS1,62.2,55.0,5.13,5.1,3.17,1701
34675,1.05,Good,J,SI1,63.7,54.0,6.42,6.38,4.08,4293
24618,0.52,Good,D,VS2,63.6,57.0,5.05,5.08,3.22,1828
70482,0.37,Ideal,G,VS2,61.8,55.0,4.61,4.63,2.86,787
41328,0.3,Very Good,G,SI1,63.5,57.0,4.21,4.24,2.68,442
71569,1.01,Premium,I,SI1,58.4,59.0,6.58,6.61,3.87,4194
73155,0.32,Ideal,G,SI2,62.7,57.0,4.35,4.39,2.74,459
33919,0.7,Good,G,VS2,60.4,61.0,5.71,5.75,3.46,2539
50719,0.31,Ideal,E,IF,61.6,56.0,4.39,4.41,2.71,1046
85091,0.41,Ideal,F,SI1,61.1,55.0,4.77,4.79,2.92,964
44814,1.2,Premium,H,SI1,62.7,58.0,6.71,6.68,4.2,5864
75225,0.9,Very Good,G,SI2,58.5,58.0,6.25,6.28,3.67,3323
98540,0.7,Ideal,F,SI1,61.9,55.0,5.69,5.72,3.53,2636
53312,0.36,Very Good,E,SI1,62.4,56.0,4.58,4.55,2.85,682
34998,0.52,Ideal,G,VS1,61.8,55.0,5.16,5.18,3.2,1773
92268,0.38,Ideal,D,VVS2,59.9,57.0,4.71,4.75,2.83,1252
174,0.3,Ideal,F,VS2,61.9,55.0,4.31,4.28,2.66,776
18287,0.3,Ideal,H,VS2,62.3,56.0,4.27,4.3,2.67,491
25675,0.77,Very Good,F,SI2,62.6,56.0,5.81,5.85,3.65,1966
41520,1.05,Premium,G,VVS2,61.5,59.0,6.56,6.51,4.03,8124
36176,0.72,Ideal,H,VVS1,62.4,58.0,5.73,5.78,3.59,2772
1538,0.36,Very Good,G,SI1,61.9,56.0,4.56,4.6,2.84,507
35060,0.54,Ideal,G,IF,61.1,57.0,5.24,5.26,3.21,2289
42291,1.1,Ideal,G,VVS2,62.5,57.0,6.59,6.56,4.12,8476
66899,1.06,Ideal,H,SI1,61.9,57.0,6.51,6.56,4.03,4939
37125,1.75,Very Good,I,VS2,61.7,61.0,7.74,7.78,4.78,12612
62021,0.56,Ideal,D,VS2,62.2,53.9,5.28,5.32,3.29,1964
21644,0.31,Ideal,E,SI1,62.6,57.0,4.3,4.31,2.7,493
84040,0.51,Ideal,G,VVS2,60.9,56.0,5.17,5.22,3.17,1892
84444,0.41,Ideal,G,VS2,61.4,57.0,4.8,4.84,2.96,867
66216,0.76,Very Good,G,VS1,62.6,56.0,5.79,5.83,3.66,3144
13050,1.02,Good,E,SI2,63.9,58.0,6.35,6.32,4.05,4149
97168,0.93,Good,G,VS2,61.3,62.0,6.21,6.23,3.82,4159
33276,1.73,Very Good,G,SI1,62.6,59.0,7.61,7.67,4.78,12549
32934,0.31,Very Good,G,SI2,63.5,57.0,4.31,4.28,2.73,523
13689,1.04,Premium,D,SI2,62.3,58.0,6.46,6.42,4.01,3604
65942,0.72,Ideal,F,SI1,61.2,57.0,5.78,5.81,3.55,2648
91118,1.11,Premium,D,SI1,60.7,58.0,6.72,6.67,4.08,7405
19456,1.01,Premium,H,SI2,60.9,58.0,6.52,6.47,3.95,4451
89285,0.74,Ideal,G,SI1,61.1,55.0,5.86,5.88,3.6,2492
67450,0.81,Premium,E,SI2,62.7,58.0,5.91,5.88,3.71,2749
7263,1.34,Ideal,I,SI2,62.0,57.0,7.05,6.99,4.39,5765
85774,0.4,Ideal,G,VS2,62.9,54.0,4.72,4.69,2.96,1035
20583,0.5,Ideal,F,VVS1,60.2,57.0,5.16,5.15,3.11,2370
95319,1.09,Ideal,D,SI2,62.1,56.0,6.61,6.63,4.11,5625
95102,0.9,Ideal,E,SI1,62.4,55.0,6.19,6.21,3.87,4165
10728,0.51,Ideal,F,SI1,61.9,57.0,5.08,5.12,3.16,1410
33872,0.7,Ideal,G,VS1,61.7,56.0,5.68,5.7,3.5,2895
77603,0.77,Ideal,D,SI2,61.9,56.0,5.9,5.87,3.65,3163
2610,0.55,Very Good,F,VVS2,60.9,56.0,5.29,5.32,3.23,1902
42712,0.7,Ideal,I,SI1,61.7,55.0,5.71,5.68,3.52,1951
